CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1934966,17000052127,201752127,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/12/17 3:54,55XX BLOCK OF 20 AV NW,B,B1,4700.3019,-122.38217,47.669064,"(47.669064, -122.38217)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,2/12/17 2:07
1947305,17000074832,201774832,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/2/17 3:38,21XX BLOCK OF 2 AV,D,D1,8002.1,-122.343704,47.61289,"(47.61289, -122.343704)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/2/17 0:42
2076613,17000312032,2017312032,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/23/17 16:31,10XX BLOCK OF S MYRTLE ST,O,O3,10900.101,-122.32096,47.539433,"(47.539433, -122.32096)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",8/23/17 15:10
1969613,17000116956,2017116956,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/4/17 0:40,92XX BLOCK OF 35 AV SW,F,F2,11402.3008,-122.37679,47.520176,"(47.520176, -122.37679)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,4/3/17 23:02
1923501,17000029049,201729049,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/24/17 18:49,60XX BLOCK OF 16 AV SW,F,F1,10800.1009,-122.35483,47.54926,"(47.54926, -122.35483)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/24/17 16:05
2064416,17000289890,2017289890,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/7/17 2:29,10XX BLOCK OF NOB HILL AV N,Q,Q2,6700.2006,-122.35015,47.628532,"(47.628532, -122.35015)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/6/17 20:07
1969168,17000115824,2017115824,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/3/17 11:52,24XX BLOCK OF 1 AV,D,D1,8001.2007,-122.34828,47.61442,"(47.61442, -122.34828)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,4/3/17 3:19
1923593,17000029320,201729320,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/24/17 21:21,5XX BLOCK OF 15 AV E,C,C1,7600.1008,-122.312614,47.623756,"(47.623756, -122.312614)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/24/17 19:43
2004245,17000181014,2017181014,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/22/17 21:09,5XX BLOCK OF PINE ST,M,M2,8200.1003,-122.33593,47.611904,"(47.611904, -122.33593)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/22/17 19:11
2040722,17000247570,2017247570,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",7/8/17 11:16,30XX BLOCK OF 16 AV W,Q,Q1,5802.2003,-122.377495,47.647945,"(47.647945, -122.377495)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",7/8/17 9:48
1981628,17000139541,2017139541,43,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,4/21/17 21:51,3XX BLOCK OF 9 AV,G,G1,8500.3001,-122.32344,47.60413,"(47.60413, -122.32344)",ASLT - IP/JO - PERSON SHOT OR SHOT AT,ASSAULTS,GUN CALLS,4/21/17 18:43
1992905,17000159898,2017159898,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/7/17 16:56,83XX BLOCK OF WABASH AV S,S,S2,11800.6013,-122.26851,47.528423,"(47.528423, -122.26851)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",5/7/17 13:33
1935173,17000054374,201754374,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/13/17 23:11,22XX BLOCK OF 2 AV,D,D1,8001.2009,-122.345,47.613655,"(47.613655, -122.345)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",2/13/17 21:36
1934886,17000052279,201752279,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/12/17 7:04,30XX BLOCK OF S MYRTLE ST,S,S1,11002.1017,-122.293755,47.538914,"(47.538914, -122.293755)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/12/17 6:56
2016273,17000203093,2017203093,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/6/17 23:51,37 AV NE / NE 60 ST,U,U3,4200.4017,-122.28801,47.672146,"(47.672146, -122.28801)",TRAFFIC - ROAD RAGE,TRAFFIC RELATED CALLS,ROAD RAGE,6/6/17 22:37
1947293,17000074810,201774810,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/2/17 2:05,56XX BLOCK OF M L KING JR WY S,R,R3,10300.4017,-122.28829,47.5516,"(47.5516, -122.28829)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,3/1/17 23:58
1969169,17000116237,2017116237,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,4/3/17 12:00,NE 71 ST / 12 AV NE,U,U1,2600.202,-122.31562,47.680153,"(47.680153, -122.31562)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
2028562,17000225656,2017225656,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",6/23/17 1:39,EASTLAKE AV / DENNY WY,D,D3,7300.2,-122.32913,47.618534,"(47.618534, -122.32913)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",
1924251,17000030498,201730498,42,"HARASSMENT, THREATS - BY TELEPHONE, WRITING","THREATS, HARASSMENT","THREATS, HARASSMENT",1/25/17 19:13,58XX BLOCK OF 16 AV NE,U,U1,4400.1013,-122.31077,47.671986,"(47.671986, -122.31077)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",1/25/17 16:30
2052003,17000267969,2017267969,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/22/17 18:46,19XX BLOCK OF 6 AV,M,M2,7200.1061,-122.33794,47.61417,"(47.61417, -122.33794)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/22/17 18:17
2052022,17000267979,2017267979,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,7/22/17 19:15,1XX BLOCK OF MERCER ST,Q,Q3,7000.3021,-122.35475,47.624577,"(47.624577, -122.35475)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,7/22/17 18:19
2016088,17000202820,2017202820,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,6/6/17 18:59,15XX BLOCK OF PIKE PL,M,M1,8100.3009,-122.34063,47.608723,"(47.608723, -122.34063)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,6/6/17 17:48
2064329,17000289948,2017289948,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,8/6/17 23:40,22XX BLOCK OF 4 AV S,O,O1,9300.3012,-122.329056,47.582935,"(47.582935, -122.329056)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",8/6/17 20:13
1981671,17000139821,2017139821,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,4/21/17 22:51,RAINIER AV S / S OREGON ST,R,R2,10100.2013,-122.287834,47.562817,"(47.562817, -122.287834)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,4/21/17 22:10
2040174,17000246616,2017246616,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",7/7/17 19:23,11XX BLOCK OF E SPRUCE ST,G,G1,8600.3014,-122.317444,47.603516,"(47.603516, -122.317444)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",7/7/17 17:07
1959303,17000097895,201797895,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/20/17 7:22,34XX BLOCK OF 1 AV S,O,O1,9300.3035,-122.33421,47.572704,"(47.572704, -122.33421)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/20/17 5:57
2016296,17000202831,2017202831,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/7/17 0:03,105XX BLOCK OF AURORA AV N,N,N3,1300.2002,-122.3447,47.7058,"(47.7058, -122.3447)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,6/6/17 20:24
1947411,17000074968,201774968,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/2/17 9:38,3 AV / MARION ST,K,K1,8100.2037,-122.33337,47.604908,"(47.604908, -122.33337)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/2/17 5:20
2004357,17000181408,2017181408,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/23/17 0:26,27XX BLOCK OF AIRPORT WY S,O,O2,9300.308,-122.321396,47.57864,"(47.57864, -122.321396)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",
1947347,17000074943,201774943,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/2/17 6:17,9XX BLOCK OF E JEFFERSON ST,G,G1,8600.2014,-122.32008,47.60621,"(47.60621, -122.32008)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/2/17 4:19
1947359,17000074959,201774959,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,3/2/17 7:21,60XX BLOCK OF 6 AV NE,J,J3,3600.1043,-122.32229,47.673294,"(47.673294, -122.32229)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,3/2/17 4:59
2004287,17000181029,2017181029,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/22/17 22:08,105XX BLOCK OF AURORA AV N,N,N3,1300.2002,-122.3447,47.7058,"(47.7058, -122.3447)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/22/17 18:06
2004256,17000181147,2017181147,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/22/17 21:32,68XX BLOCK OF 30 AV S,S,S1,11000.5008,-122.29331,47.54102,"(47.54102, -122.29331)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/22/17 19:35
1934927,17000052190,201752190,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,2/12/17 6:04,36XX BLOCK OF S ORCAS ST,R,R3,10300.4017,-122.287094,47.55123,"(47.55123, -122.287094)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,2/12/17 3:59
1958340,17000096268,201796268,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/18/17 19:15,105XX BLOCK OF 5 AV NE,L,L2,1200.3003,-122.32319,47.705578,"(47.705578, -122.32319)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",3/18/17 17:59
2064441,17000290150,2017290150,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,8/7/17 3:36,4XX BLOCK OF PINE ST,M,M3,8100.2004,-122.33732,47.61132,"(47.61132, -122.33732)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,8/6/17 23:18
2028406,17000224815,2017224815,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/22/17 21:17,E PINE ST / BOYLSTON AV,E,E2,8400.1002,-122.32342,47.61523,"(47.61523, -122.32342)",FIGHT - IP/JO - WITH WEAPONS,DISTURBANCES,DISTURBANCES,6/22/17 13:19
1958295,17000095921,201795921,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/18/17 17:53,40XX BLOCK OF SW BARTON ST,W,W3,11600.4005,-122.3837,47.52106,"(47.52106, -122.3837)",TRU - OBSCENE OR NUISANCE PHONE CALLS,"THREATS, HARASSMENT","THREATS, HARASSMENT",3/18/17 17:06
1912044,17000006830,20176830,43,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,1/7/17 0:00,23 AV S / S CHARLES ST,G,G3,9000.1013,-122.302216,47.59458,"(47.59458, -122.302216)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,1/6/17 14:19
2052217,17000268169,2017268169,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/22/17 23:14,S JACKSON ST / LAKESIDE AV S,G,G2,8900.1007,-122.2868,47.5991,"(47.5991, -122.2868)",INJURED - IP/JO - PERSON/INDUSTRIAL ACCIDENT,PERSON DOWN/INJURY,PERSON DOWN/INJURY,7/22/17 20:41
1958492,17000096352,201796352,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/18/17 23:21,19XX BLOCK OF 4 AV S,O,O1,9300.3013,-122.329056,47.585075,"(47.585075, -122.329056)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/18/17 19:28
1923652,17000029341,201729341,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/24/17 22:56,73XX BLOCK OF GREENWOOD AV N,J,J3,2800.2009,-122.3553,47.68218,"(47.68218, -122.3553)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/24/17 20:09
1947533,17000075169,201775169,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/2/17 13:35,9 AV N / HARRISON ST,D,D2,7200.1033,-122.33976,47.622044,"(47.622044, -122.33976)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/2/17 9:34
1969146,17000116145,2017116145,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/3/17 11:39,2XX BLOCK OF 1 AV S,K,K2,9200.2022,-122.33418,47.60048,"(47.60048, -122.33418)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,4/3/17 10:40
1947389,17000075003,201775003,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/2/17 8:54,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,3/2/17 7:00
1969666,17000117069,2017117069,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/4/17 3:58,15XX BLOCK OF 10 AV,E,E2,7500.4015,-122.31946,47.614666,"(47.614666, -122.31946)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,4/4/17 2:46
1982076,17000140489,2017140489,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/22/17 13:30,3XX BLOCK OF 14 AV S,G,G2,9000.2013,-122.31413,47.59961,"(47.59961, -122.31413)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",4/22/17 12:31
1947608,17000075226,201775226,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/2/17 15:18,5XX BLOCK OF PIKE ST,M,M3,8200.1004,-122.335014,47.61091,"(47.61091, -122.335014)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/2/17 10:16
1912013,17000007136,20177136,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/6/17 23:05,2XX BLOCK OF 16 AV E,C,C1,7600.301,-122.31139,47.620087,"(47.620087, -122.31139)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/6/17 20:07
1981916,17000140205,2017140205,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/22/17 6:03,1XX BLOCK OF S HUDSON ST,O,O2,9300.3205,-122.33329,47.55741,"(47.55741, -122.33329)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
1935462,17000054316,201754316,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/14/17 0:29,28XX BLOCK OF RAINIER AV S,R,R2,9500.4005,-122.29784,47.577938,"(47.577938, -122.29784)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,2/13/17 20:32
2064294,17000289581,2017289581,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/6/17 22:25,26XX BLOCK OF 42 AV SW,W,W1,9800.1019,-122.38521,47.580246,"(47.580246, -122.38521)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/6/17 20:34
1981863,17000140083,2017140083,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/22/17 3:41,15XX BLOCK OF BROADWAY,E,E2,8400.1007,-122.32079,47.614655,"(47.614655, -122.32079)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,4/22/17 2:12
2016465,17000203344,2017203344,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/7/17 6:30,13 AV S / S DEARBORN ST,G,G3,9000.2033,-122.315926,47.595818,"(47.595818, -122.315926)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,6/7/17 3:44
1911900,17000007138,20177138,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/6/17 19:59,7XX BLOCK OF JOHN ST,D,D2,7200.107,-122.341736,47.619717,"(47.619717, -122.341736)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,1/6/17 18:11
1958445,17000096398,201796398,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/18/17 21:51,7XX BLOCK OF E PINE ST,E,E2,8400.1006,-122.32277,47.615227,"(47.615227, -122.32277)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,3/18/17 20:11
1969267,17000116405,2017116405,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/3/17 14:50,5 AV S / S JACKSON ST,K,K3,9200.1012,-122.32767,47.599194,"(47.599194, -122.32767)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
1948101,17000076451,201776451,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,3/3/17 9:34,24XX BLOCK OF UTAH AV S,O,O1,9300.2063,-122.33512,47.580853,"(47.580853, -122.33512)","WEAPN - GUN,DEADLY WPN (NO THRTS/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,3/3/17 7:02
2028452,17000225229,2017225229,43,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,6/22/17 22:19,10 AV S / S DEARBORN ST,R,R1,9100.1024,-122.31922,47.595825,"(47.595825, -122.31922)",ASLT - IP/JO - PERSON SHOT OR SHOT AT,ASSAULTS,GUN CALLS,6/22/17 18:27
1969274,17000116440,2017116440,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,4/3/17 15:01,3XX BLOCK OF WESTLAKE AV N,D,D2,7200.1034,-122.33846,47.621456,"(47.621456, -122.33846)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,
2016342,17000203253,2017203253,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/7/17 1:17,130XX BLOCK OF LAKE CITY WY NE,L,L3,100.3002,-122.29284,47.723797,"(47.723797, -122.29284)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
2052250,17000268406,2017268406,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,7/22/17 23:53,16XX BLOCK OF 11 AV,E,E2,7500.5009,-122.31817,47.615837,"(47.615837, -122.31817)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
2016422,17000203330,2017203330,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/7/17 4:05,5XX BLOCK OF 16 AV,G,G2,8700.1021,-122.31155,47.60711,"(47.60711, -122.31155)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,6/7/17 3:03
2040269,17000246775,2017246775,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/7/17 20:51,19XX BLOCK OF 3 AV,M,M1,8002.1002,-122.34024,47.612015,"(47.612015, -122.34024)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/7/17 19:36
2004489,17000181419,2017181419,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/23/17 4:29,5XX BLOCK OF 1 AV W,Q,Q3,7100.2007,-122.35802,47.623936,"(47.623936, -122.35802)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/23/17 0:35
1981832,17000140038,2017140038,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,4/22/17 2:44,32XX BLOCK OF SW AVALON WY,W,W2,9900.3007,-122.3742,47.564075,"(47.564075, -122.3742)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,4/22/17 1:28
1982065,17000140305,2017140305,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,4/22/17 13:15,30XX BLOCK OF E PINE ST,C,C3,7700.1029,-122.29298,47.61527,"(47.61527, -122.29298)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,4/22/17 8:48
2076800,17000312684,2017312684,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,8/23/17 20:52,65XX BLOCK OF SAND POINT WY NE,U,U3,4000.1028,-122.26355,47.676197,"(47.676197, -122.26355)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
2004321,17000181303,2017181303,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/22/17 23:25,74XX BLOCK OF RAINIER AV S,S,S2,11102.3001,-122.26998,47.535458,"(47.535458, -122.26998)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,5/22/17 21:55
2004326,17000181130,2017181130,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,5/22/17 23:27,42XX BLOCK OF 28 AV W,Q,Q1,5801.404,-122.39285,47.658348,"(47.658348, -122.39285)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,5/22/17 19:44
2004327,17000177286,2017177286,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/20/17 3:32,18XX BLOCK OF EASTLAKE AV,D,D3,7300.201,-122.329155,47.618237,"(47.618237, -122.329155)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",5/20/17 2:07
1969657,17000116626,2017116626,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/4/17 3:30,27XX BLOCK OF S JUDKINS ST,G,G3,8900.2026,-122.296814,47.59204,"(47.59204, -122.296814)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/3/17 20:11
1969228,17000116337,2017116337,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/3/17 13:53,7XX BLOCK OF 5 AV S,K,K3,9300.2022,-122.32768,47.596657,"(47.596657, -122.32768)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",
2004499,17000181509,2017181509,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,5/23/17 5:00,76XX BLOCK OF 37 AV S,S,S1,11001.3016,-122.286,47.534073,"(47.534073, -122.286)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,5/23/17 2:48
1980797,17000137936,2017137936,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,4/20/17 17:54,19XX BLOCK OF 2 AV,M,M1,8002.1002,-122.3411,47.611347,"(47.611347, -122.3411)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,4/20/17 12:28
2064562,17000290569,2017290569,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/7/17 9:49,9XX BLOCK OF S NEBRASKA ST,O,O3,10900.2086,-122.319115,47.549225,"(47.549225, -122.319115)",TRU - THREATS,"THREATS, HARASSMENT","THREATS, HARASSMENT",
1958465,17000096405,201796405,42,"HARASSMENT, THREATS - BY TELEPHONE, WRITING","THREATS, HARASSMENT","THREATS, HARASSMENT",3/18/17 22:33,78XX BLOCK OF AURORA AV N,J,J3,2700.4014,-122.3445,47.68586,"(47.68586, -122.3445)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/18/17 21:00
